time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-09-25T23:22:14.750Z,19.3695,-155.5015,9.819,1.75,md,43,61,0.04187,0.11,hv,hv61046186,2015-09-26T00:43:24.910Z,"18km N of Pahala, Hawaii",earthquake
2015-09-25T23:19:59.360Z,46.1983333,-122.1773333,3.503,0.01,ml,11,143,0.009404,0.09,uw,uw61084321,2015-09-25T23:46:23.440Z,"38km NNE of Amboy, Washington",earthquake
2015-09-25T23:14:41.000Z,62.8866,-149.5567,67,2.2,ml,,,,0.6,ak,ak11723404,2015-09-25T23:29:11.528Z,"64km SSW of Cantwell, Alaska",earthquake
2015-09-25T22:58:41.920Z,16.9733,145.9229,27.65,5.1,mb,,68,0.66,0.65,us,us20003p94,2015-09-26T07:01:26.695Z,"73km NNE of Anatahan, Northern Mariana Islands",earthquake
2015-09-25T22:47:01.040Z,36.5086667,-121.0923333,5.73,2.05,md,41,105,0.06495,0.07,nc,nc72529551,2015-09-26T04:42:50.330Z,"22km ENE of Soledad, California",earthquake
2015-09-25T22:45:18.970Z,19.4093342,-155.2578278,2.28,1.83,md,13,217,0.003353,0.36,hv,hv61046141,2015-09-25T22:48:35.410Z,"3km SW of Volcano, Hawaii",earthquake
2015-09-25T22:42:15.640Z,36.0848333,-119.9143333,6.46,1.85,md,45,129,0.2243,0.14,nc,nc72529546,2015-09-26T05:30:35.451Z,"9km NNE of Kettleman City, California",earthquake
2015-09-25T22:33:37.468Z,41.8776,-119.6223,11.3,2.2,ml,7,77.07,0.149,0.181,nn,nn00512258,2015-09-25T22:49:33.045Z,"69km ESE of Lakeview, Oregon",earthquake
2015-09-25T22:32:31.110Z,32.6135,-115.7525,7.41,2.1,ml,27,171,0.04198,0.25,ci,ci37248951,2015-09-25T22:58:40.599Z,"16km WNW of Progreso, B.C., MX",earthquake
2015-09-25T22:31:55.000Z,60.3661,-147.3555,3.5,2.3,ml,,,,0.76,ak,ak11723394,2015-09-25T22:52:59.916Z,"85km ESE of Whittier, Alaska",earthquake
2015-09-25T22:30:31.280Z,36.2642,-98.498,5,3,mb_lg,,43,0.422,0.68,us,us20003p8p,2015-09-26T02:10:55.685Z,"1km WSW of Fairview, Oklahoma",earthquake
2015-09-25T22:19:10.000Z,62.3928,-147.9059,200.9,1.4,ml,,,,0.9,ak,ak11723392,2015-09-25T22:41:12.616Z,"82km NE of Sutton-Alpine, Alaska",earthquake
2015-09-25T22:18:03.000Z,59.1312,-154.5898,203.8,2.9,ml,,,,0.81,ak,ak11723389,2015-09-26T06:20:35.088Z,"71km SSE of Old Iliamna, Alaska",earthquake
2015-09-25T22:13:59.652Z,41.8937,-119.6449,10.8,2.6,ml,6,77.62,0.126,0.1389,nn,nn00512257,2015-09-26T06:16:38.271Z,"66km ESE of Lakeview, Oregon",earthquake
2015-09-25T22:05:38.550Z,40.4011667,-124.4721667,21.13,2.68,md,21,251,0.1639,0.21,nc,nc72529531,2015-09-26T06:08:16.027Z,"26km SW of Ferndale, California",earthquake
2015-09-25T22:04:31.600Z,16.9349,145.9119,31.2,4.7,mb,,87,0.62,0.49,us,us20003p8z,2015-09-26T06:07:11.602Z,"69km NNE of Anatahan, Northern Mariana Islands",earthquake
2015-09-25T21:56:36.000Z,62.3371,-148.8669,33.3,1.3,ml,,,,0.9,ak,ak11723377,2015-09-25T22:17:12.255Z,"54km ENE of Y, Alaska",earthquake
2015-09-25T21:53:22.250Z,-0.666,131.2198,37.44,4.9,mb,,88,2.463,0.81,us,us20003p8e,2015-09-26T05:55:52.945Z,"24km N of Sorong, Indonesia",earthquake
2015-09-25T21:46:20.100Z,18.8999,-64.9115,56,3,Md,4,248.4,0.55605716,0.47,pr,pr15268008,2015-09-26T05:49:02.653Z,"61km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-09-25T21:39:29.750Z,19.5066667,-155.7965,12.607,1.53,md,33,83,0.08847,0.17,hv,hv61046101,2015-09-29T22:55:51.130Z,"9km NE of Honaunau-Napoopoo, Hawaii",earthquake
2015-09-25T21:35:49.050Z,32.8885,-116.2463333,3.55,0.73,ml,10,100,0.02768,0.07,ci,ci37248919,2015-09-25T22:49:32.306Z,"28km ENE of Pine Valley, California",earthquake
2015-09-25T21:30:54.979Z,38.6571,-118.7874,11.1,1.3,ml,8,139.22,0.209,0.0929,nn,nn00512249,2015-09-25T22:02:50.567Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-25T21:27:26.280Z,37.4861667,-118.809,7.62,1.38,md,31,160,0.06949,0.04,nc,nc72529521,2015-09-26T01:35:17.080Z,"23km SE of Mammoth Lakes, California",earthquake
2015-09-25T21:15:52.200Z,18.898,-65.2938,48,3,Md,4,252,0.5874982,0.33,pr,pr15268007,2015-09-26T05:18:26.772Z,"65km N of Culebra, Puerto Rico",earthquake
2015-09-25T21:12:05.020Z,33.9836667,-116.5613333,8.04,0.68,ml,18,110,0.09039,0.1,ci,ci37248903,2015-09-25T22:47:13.224Z,"6km WNW of Desert Hot Springs, California",earthquake
2015-09-25T21:09:05.520Z,35.785,-121.218,3.33,1.06,md,13,65,0.06842,0.06,nc,nc72529516,2015-09-26T02:35:51.760Z,"15km N of San Simeon, California",earthquake
2015-09-25T21:07:54.000Z,62.2165,-150.7229,58.3,1.6,ml,,,,0.35,ak,ak11723375,2015-09-25T21:29:30.394Z,"34km WSW of Talkeetna, Alaska",earthquake
2015-09-25T20:49:27.000Z,60.2586,-143.0196,22.2,0.5,ml,,,,0.44,ak,ak11723364,2015-09-25T21:05:21.624Z,"39km WNW of Cape Yakataga, Alaska",earthquake
2015-09-25T20:47:58.100Z,19.0076,-64.9524,31,2.7,Md,3,280.8,0.73212696,0.34,pr,pr15268006,2015-09-26T17:29:38.040Z,"73km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-09-25T20:37:01.000Z,64.9582,-147.3378,0,1.5,ml,,,,0.61,ak,ak11723362,2015-09-25T20:53:24.794Z,"19km NNE of Badger, Alaska",earthquake
2015-09-25T20:33:44.050Z,36.0596667,-117.5926667,0.87,0.92,ml,24,59,0.08401,0.17,ci,ci37248871,2015-09-25T20:53:18.886Z,"31km ENE of Little Lake, California",earthquake
2015-09-25T20:30:58.540Z,-30.5466,-72.082,13.8,4.7,mwr,,83,0.405,0.91,us,us20003p7c,2015-09-26T17:27:35.322Z,"84km W of Ovalle, Chile",earthquake
2015-09-25T20:30:52.000Z,58.8035,-156.3013,203.1,3,ml,,,,1.07,ak,ak11723358,2015-09-26T04:33:30.943Z,"24km ENE of King Salmon, Alaska",earthquake
2015-09-25T20:28:38.500Z,23.1025,94.4869,86.67,4.1,mb,,145,3.431,0.82,us,us20003p7w,2015-09-26T17:21:08.144Z,"59km S of Mawlaik, Burma",earthquake
2015-09-25T20:20:26.530Z,45.9241667,-111.4776667,-2,1.44,ml,5,160,0.293,0.27,mb,mb80099364,2015-09-26T23:05:09.300Z,"6km ENE of Three Forks, Montana",quarry blast
2015-09-25T20:14:52.000Z,36.2815,-97.5057,7.871,2.8,ml,,61,,0.53,us,us20003p8f,2015-09-26T16:47:38.566Z,"19km W of Perry, Oklahoma",earthquake
2015-09-25T20:01:08.450Z,45.836,-112.0315,-2,0.88,md,4,180,0.107,0.1,mb,mb80099354,2015-09-26T22:55:56.430Z,"6km SE of Whitehall, Montana",quarry blast
2015-09-25T20:00:02.710Z,33.1396667,-116.0473333,6.5,1.58,ml,38,56,0.1812,0.28,ci,ci37248847,2015-09-25T20:03:53.685Z,"8km E of Ocotillo Wells, California",earthquake
2015-09-25T19:49:11.000Z,60.2723,-152.0296,78.7,1.7,ml,,,,0.51,ak,ak11723258,2015-09-25T20:07:09.516Z,"41km WSW of Cohoe, Alaska",earthquake
2015-09-25T19:48:55.153Z,41.8611,-119.6278,9.2,2.1,ml,7,180.45,0.155,0.0999,nn,nn00512239,2015-09-25T20:03:13.560Z,"69km ESE of Lakeview, Oregon",earthquake
2015-09-25T19:39:44.491Z,38.6559,-118.8058,6.1,1.6,ml,16,84.93,0.201,0.1211,nn,nn00512234,2015-09-28T23:23:10.584Z,"21km NW of Hawthorne, Nevada",earthquake
2015-09-25T19:12:57.800Z,33.681,-117.2233333,-0.6,0.83,ml,21,92,0.07737,0.15,ci,ci37248831,2015-09-25T19:49:09.571Z,"9km SW of Menifee, California",quarry blast
2015-09-25T19:03:38.050Z,45.9798333,-112.462,-2,1.84,ml,7,149,0.158,0.08,mb,mb80099344,2015-09-26T14:40:07.340Z,"6km ESE of Butte, Montana",quarry blast
2015-09-25T18:43:47.100Z,37.4673333,-118.8373333,5.03,0.71,md,11,177,0.1227,0.07,nc,nc72529501,2015-09-25T19:05:05.240Z,"23km SSE of Mammoth Lakes, California",earthquake
2015-09-25T18:40:31.000Z,63.0193,-150.6092,110.7,3.3,ml,,,,0.5,ak,ak11723235,2015-09-26T16:26:24.040Z,"81km NNW of Talkeetna, Alaska",earthquake
2015-09-25T18:38:14.070Z,48.0623333,-116.4703333,6.07,1.44,ml,7,163,0.481,0.15,mb,mb80099629,2015-09-27T16:30:06.170Z,"24km SSE of Sandpoint, Idaho",earthquake
2015-09-25T18:20:40.620Z,38.8326667,-122.8101667,3.08,1.37,md,10,93,0.02726,0.04,nc,nc72529491,2015-09-26T00:50:34.200Z,"7km W of Cobb, California",earthquake
2015-09-25T18:06:18.010Z,33.0661667,-114.9921667,-0.15,2.14,ml,9,153,0.09443,0.21,ci,ci37248807,2015-09-25T18:53:04.412Z,"46km NE of Holtville, California",quarry blast
2015-09-25T18:02:18.380Z,33.8163333,-117.4888333,2.41,1.34,ml,32,70,0.03651,0.14,ci,ci37248799,2015-09-25T18:49:22.755Z,"8km SSE of Home Gardens, California",quarry blast
2015-09-25T17:59:48.100Z,36.786,-121.3835,6.92,0.72,md,20,113,0.02844,0.09,nc,nc72529486,2015-09-26T02:09:17.320Z,"3km SSW of Ridgemark, California",earthquake
2015-09-25T17:57:36.240Z,33.4928333,-116.5166667,9.4,0.53,ml,21,123,0.0656,0.11,ci,ci37248791,2015-09-25T18:41:43.073Z,"16km ESE of Anza, California",earthquake
2015-09-25T17:54:32.460Z,19.2015,-155.3345,41.721,1.78,md,22,170,0.06947,0.1,hv,hv61045896,2015-09-25T18:59:40.810Z,"15km E of Pahala, Hawaii",earthquake
2015-09-25T17:43:27.320Z,41.8641,-119.6306,9.6,1.7,ml,7,180.1,0.152,0.166,nn,nn00512211,2015-09-25T18:33:21.732Z,"69km ESE of Lakeview, Oregon",earthquake
2015-09-25T17:39:36.000Z,63.8107,-148.7828,82.6,1.3,ml,,,,0.61,ak,ak11723229,2015-09-25T17:54:20.906Z,"10km ESE of Healy, Alaska",earthquake
2015-09-25T17:30:17.270Z,33.9983333,-116.8468333,14.01,0.72,ml,21,78,0.049,0.12,ci,ci37248767,2015-09-25T18:39:39.151Z,"8km NNE of Banning, California",earthquake
2015-09-25T17:19:00.180Z,45.706,-121.1406667,0.022,1.59,ml,4,330,0.3643,0.13,uw,uw61084141,2015-09-25T23:28:18.200Z,"10km NNE of Dallesport, Washington",explosion
2015-09-25T17:06:27.810Z,35.0493333,-118.3288333,-1.01,1.48,ml,11,87,0.05952,0.1,ci,ci37248759,2015-09-25T18:36:34.274Z,"14km W of Mojave, California",quarry blast
2015-09-25T16:57:41.510Z,26.595,91.7498,47.06,4.4,mb,,123,1.028,0.97,us,us20003p4y,2015-09-26T02:19:16.518Z,"18km NE of Rangia, India",earthquake
2015-09-25T16:44:30.540Z,19.377,-155.2833333,2.622,1.92,ml,32,90,0.009604,0.09,hv,hv61045836,2015-09-25T19:41:42.840Z,"7km SW of Volcano, Hawaii",earthquake
2015-09-25T16:42:39.980Z,33.7975,-116.1825,6.54,0.75,ml,22,191,0.0325,0.14,ci,ci37248751,2015-09-25T18:34:00.981Z,"9km NNE of Indio, California",earthquake
2015-09-25T16:24:10.650Z,34.138,-117.7206667,9.02,1.24,ml,13,85,0.07065,0.06,ci,ci37248743,2015-09-25T18:30:10.460Z,"5km N of Claremont, California",earthquake
2015-09-25T16:17:53.380Z,33.4938333,-116.5206667,8.86,0.47,ml,21,89,0.06408,0.12,ci,ci37248735,2015-09-25T18:24:19.633Z,"16km ESE of Anza, California",earthquake
2015-09-25T16:16:25.800Z,18.4556,-64.9408,82,2,Md,3,198,0.35663117,0.07,pr,pr15268005,2015-09-25T19:23:54.238Z,"12km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-09-25T16:15:12.704Z,41.8628,-119.6304,10.4,1.8,ml,8,180.2,0.153,0.1684,nn,nn00512191,2015-09-25T17:00:22.034Z,"69km ESE of Lakeview, Oregon",earthquake
2015-09-25T16:13:59.500Z,33.4163333,-116.3498333,12.6,0.57,ml,22,153,0.1242,0.2,ci,ci37248727,2015-09-25T18:21:14.902Z,"18km N of Borrego Springs, California",earthquake
2015-09-25T16:11:56.000Z,62.0539,-147.4052,16.8,2.5,ml,,,,0.66,ak,ak11723215,2015-09-26T00:14:23.539Z,"81km ENE of Sutton-Alpine, Alaska",earthquake
2015-09-25T15:46:31.000Z,61.5457,-150.5733,9.7,1.1,ml,,,,1.18,ak,ak11723213,2015-09-25T16:12:52.813Z,"33km W of Big Lake, Alaska",earthquake
2015-09-25T15:43:58.000Z,64.7438,-147.3648,0.1,1.4,ml,,,,0.47,ak,ak11723211,2015-09-25T16:12:52.036Z,"1km SW of North Pole, Alaska",earthquake
2015-09-25T15:34:53.000Z,61.003,-146.5877,18.1,1.1,ml,,,,0.72,ak,ak11723208,2015-09-25T16:12:54.747Z,"19km SW of Valdez, Alaska",earthquake
2015-09-25T15:16:48.000Z,61.5841,-141.2446,4.7,1.2,ml,,,,0.58,ak,ak11723206,2015-09-25T16:12:53.590Z,"169km E of Chitina, Alaska",earthquake
2015-09-25T15:12:34.225Z,41.85,-119.6221,9.4,1.3,ml,7,118.88,0.166,0.2411,nn,nn00512183,2015-09-25T19:29:33.556Z,"70km ESE of Lakeview, Oregon",earthquake
2015-09-25T15:09:13.000Z,36.5573333,-121.145,4.22,1.02,md,14,106,0.04031,0.05,nc,nc72529436,2015-09-25T18:48:01.730Z,"21km NE of Soledad, California",earthquake
2015-09-25T15:01:03.000Z,63.2299,-151.0771,1.1,1.4,ml,,,,0.76,ak,ak11723204,2015-09-25T15:32:14.246Z,"108km W of Cantwell, Alaska",earthquake
2015-09-25T14:52:06.000Z,64.5939,-149.2913,15.6,0.6,ml,,,,0.51,ak,ak11723203,2015-09-25T20:07:07.075Z,"8km W of North Nenana, Alaska",earthquake
2015-09-25T14:38:51.000Z,63.0585,-148.6936,60.6,2.5,ml,,,,0.59,ak,ak11723194,2015-09-25T22:41:38.305Z,"39km SSE of Cantwell, Alaska",earthquake
2015-09-25T14:38:20.250Z,33.6001667,-116.8143333,7.4,0.51,ml,11,79,0.04081,0.08,ci,ci37248703,2015-09-25T15:01:25.829Z,"14km WNW of Anza, California",earthquake
2015-09-25T14:32:08.930Z,40.305,-121.3131667,0.26,1.04,md,8,272,0.1242,0.03,nc,nc72529426,2015-09-25T17:00:13.270Z,"6km W of Chester, California",earthquake
2015-09-25T14:26:50.698Z,38.4547,-118.411,2.8,-0.2,ml,4,208.75,0.061,0.0857,nn,nn00512230,2015-09-26T01:53:53.462Z,"20km ESE of Hawthorne, Nevada",earthquake
2015-09-25T14:18:32.000Z,61.129,-146.9921,9.9,1.6,ml,,,,0.92,ak,ak11723190,2015-09-25T14:50:50.273Z,"34km W of Valdez, Alaska",earthquake
2015-09-25T14:17:31.000Z,62.933,-150.7423,50.3,0.9,ml,,,,1.34,ak,ak11723257,2015-09-25T20:07:07.918Z,"75km NNW of Talkeetna, Alaska",earthquake
2015-09-25T14:17:24.000Z,59.1312,-150.4456,52,1.2,ml,,,,0.66,ak,ak11723188,2015-09-25T20:07:06.228Z,"82km SE of Fritz Creek, Alaska",earthquake
2015-09-25T14:17:16.700Z,17.8407,-65.662,4,3,Md,8,223.2,0.27488448,0.43,pr,pr15268004,2015-09-25T22:20:02.201Z,"29km SE of Emajagua, Puerto Rico",earthquake
2015-09-25T14:07:14.576Z,37.0318,-117.7714,0,0.9,ml,12,131.84,0.225,0.1527,nn,nn00512179,2015-09-26T13:58:47.585Z,"48km ESE of Big Pine, California",earthquake
2015-09-25T14:05:04.073Z,38.6513,-118.7838,11,0.7,ml,5,305.12,0.206,0.0722,nn,nn00512178,2015-09-25T19:13:43.238Z,"19km NW of Hawthorne, Nevada",earthquake
2015-09-25T14:03:41.000Z,61.7413,-147.1732,40.1,1.1,ml,,,,0.39,ak,ak11723184,2015-09-25T14:50:51.059Z,"81km NNW of Valdez, Alaska",earthquake
2015-09-25T13:56:42.960Z,12.2807,142.6596,16.73,4.9,mb,,135,2.515,0.99,us,us20003p0v,2015-09-25T21:59:24.936Z,"243km WSW of Merizo Village, Guam",earthquake
2015-09-25T13:46:46.313Z,41.8822,-119.6307,10,1.5,ml,5,190.86,0.141,0.1567,nn,nn00512177,2015-09-25T15:15:33.730Z,"68km ESE of Lakeview, Oregon",earthquake
2015-09-25T13:28:53.150Z,-8.0216,110.4043,5.07,4.3,mb,,62,0.16,0.6,us,us20003pjn,2015-09-27T21:23:24.076Z,"9km SE of Pundong, Indonesia",earthquake
2015-09-25T13:16:58.712Z,38.5207,-118.3909,6.3,0.2,ml,5,159.12,0.095,0.0737,nn,nn00512190,2015-09-26T13:55:39.696Z,"20km E of Hawthorne, Nevada",earthquake
2015-09-25T13:02:54.938Z,38.6447,-118.7958,6,0.8,ml,7,164.8,0.214,0.1135,nn,nn00512174,2015-09-26T13:52:34.503Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-25T12:55:32.048Z,41.8624,-119.637,11.1,2.9,ml,9,76.07,0.149,0.1574,nn,nn00512173,2015-09-25T20:58:26.618Z,"68km ESE of Lakeview, Oregon",earthquake
2015-09-25T12:49:04.390Z,19.333,-155.0985,6.728,1.6,md,44,158,0.05086,0.12,hv,hv61045716,2015-09-25T17:38:08.600Z,"18km SE of Volcano, Hawaii",earthquake
2015-09-25T12:46:47.940Z,33.4886667,-116.4766667,14.34,0.53,ml,28,100,0.05489,0.14,ci,ci37264917,2015-09-25T16:11:36.885Z,"20km ESE of Anza, California",earthquake
2015-09-25T12:46:47.640Z,32.9191667,-116.2806667,3.52,0.61,ml,9,92,0.02413,0.15,ci,ci37248687,2015-09-25T16:24:32.369Z,"26km ENE of Pine Valley, California",earthquake
2015-09-25T12:43:41.275Z,38.4647,-118.3793,4,0.5,ml,5,134.6,0.044,0.0671,nn,nn00512228,2015-09-26T13:52:35.573Z,"22km ESE of Hawthorne, Nevada",earthquake
2015-09-25T12:42:45.130Z,40.401,-124.872,7.48,2.39,md,47,259,0.456,0.19,nc,nc72529401,2015-09-25T17:39:50.320Z,"55km WSW of Ferndale, California",earthquake
2015-09-25T12:37:12.230Z,37.431,-121.7748333,10.26,0.94,md,19,60,0.05049,0.04,nc,nc72529396,2015-09-25T18:21:57.250Z,"6km NE of East Foothills, California",earthquake
2015-09-25T12:34:39.520Z,33.4848333,-116.4735,14.55,0.6,ml,26,101,0.05545,0.18,ci,ci37248679,2015-09-25T13:02:50.760Z,"20km ESE of Anza, California",earthquake
2015-09-25T12:33:52.230Z,33.4946667,-116.4715,14.49,0.55,ml,23,56,0.04781,0.19,ci,ci37248671,2015-09-25T13:02:29.413Z,"20km ESE of Anza, California",earthquake
2015-09-25T12:17:53.800Z,18.9218,-68.8196,58,2.7,Md,4,327.6,0.57941336,0.12,pr,pr15268003,2015-09-25T20:20:30.381Z,"24km ESE of Miches, Dominican Republic",earthquake
2015-09-25T12:14:20.000Z,62.2798,-151.1816,74.8,1.8,ml,,,,0.61,ak,ak11723124,2015-09-25T12:46:53.509Z,"55km W of Talkeetna, Alaska",earthquake
2015-09-25T11:59:11.600Z,38.7908333,-122.7995,4,1.14,md,13,86,0.01742,0.03,nc,nc72529391,2015-09-25T18:38:29.940Z,"4km WNW of The Geysers, California",earthquake
2015-09-25T11:57:22.390Z,33.3395,-116.9273333,16.15,0.59,ml,33,66,0.05594,0.2,ci,ci37248647,2015-09-25T15:54:28.933Z,"6km WSW of Palomar Observatory, California",earthquake
2015-09-25T11:47:06.460Z,-31.5242,-71.9643,10,4.8,mb,,76,0.884,0.64,us,us20003p0f,2015-09-25T19:49:48.522Z,"76km W of Illapel, Chile",earthquake
2015-09-25T11:38:01.300Z,17.7975,-65.6498,14,2.6,Md,3,302.4,0.3117154,0.1,pr,pr15268002,2015-09-25T19:40:47.004Z,"33km SE of Emajagua, Puerto Rico",earthquake
2015-09-25T11:37:06.000Z,62.1444,-147.9506,18.2,2.2,ml,,,,0.67,ak,ak11723068,2015-09-25T12:05:16.165Z,"61km NE of Sutton-Alpine, Alaska",earthquake
2015-09-25T11:30:57.000Z,61.4529,-151.4891,1.5,0.7,ml,,,,0.54,ak,ak11723065,2015-09-25T19:30:35.370Z,"82km W of Big Lake, Alaska",earthquake
2015-09-25T11:29:05.880Z,36.001,-117.9165,4.6,0.98,ml,17,52,0.02221,0.09,ci,ci37248639,2015-09-25T13:03:59.370Z,"6km SSE of Coso Junction, California",earthquake
2015-09-25T11:24:44.923Z,41.8778,-119.632,8.2,1.6,ml,8,178.99,0.143,0.165,nn,nn00512170,2015-09-25T16:29:30.004Z,"68km ESE of Lakeview, Oregon",earthquake
2015-09-25T11:05:39.000Z,60.0625,-152.5983,81.2,2,ml,,,,0.74,ak,ak11723057,2015-09-25T12:05:17.527Z,"47km S of Redoubt Volcano, Alaska",earthquake
2015-09-25T11:03:33.670Z,33.494,-116.5226667,9.67,0.09,ml,26,72,0.06371,0.12,ci,ci37248631,2015-09-25T15:46:33.966Z,"16km ESE of Anza, California",earthquake
2015-09-25T10:54:02.590Z,33.669,-116.759,14.55,0.43,ml,36,64,0.05627,0.14,ci,ci37248623,2015-09-25T15:42:14.630Z,"9km SSW of Idyllwild, California",earthquake
2015-09-25T10:51:46.912Z,41.8714,-119.6304,10.5,1.1,ml,7,191.77,0.148,0.2212,nn,nn00512168,2015-09-25T16:17:10.599Z,"68km ESE of Lakeview, Oregon",earthquake
2015-09-25T10:31:46.160Z,38.7805,-122.7598333,1.85,2.11,md,33,46,0.03899,0.07,nc,nc72529376,2015-09-25T18:34:27.263Z,"0km NW of The Geysers, California",earthquake
2015-09-25T10:30:31.604Z,39.6114,-119.6801,6.9,0.9,ml,17,85.06,0.099,0.1485,nn,nn00512166,2015-09-25T15:55:39.001Z,"4km SSE of Spanish Springs, Nevada",earthquake
2015-09-25T10:27:37.780Z,19.334,-155.1186667,7.342,3.41,ml,54,135,0.04889,0.09,hv,hv61045696,2015-09-25T17:48:45.907Z,"16km SE of Volcano, Hawaii",earthquake
2015-09-25T10:26:03.670Z,19.3875,-155.278,2.392,0.53,md,16,64,0.003637,0.05,hv,hv61045691,2015-09-25T18:28:37.256Z,"6km SW of Volcano, Hawaii",earthquake
2015-09-25T10:17:04.200Z,33.6613333,-116.7676667,14.56,1.38,ml,70,22,0.06679,0.17,ci,ci37248615,2015-09-25T15:29:03.240Z,"10km SSW of Idyllwild, California",earthquake
2015-09-25T10:08:16.005Z,37.1957,-116.2581,6.7,0.2,ml,16,140.47,0.06,0.1282,nn,nn00512165,2015-09-25T23:17:51.856Z,"54km NE of Beatty, Nevada",earthquake
2015-09-25T09:56:43.130Z,-31.8175,-72.2097,10,4.3,mwr,,83,1.2,0.96,us,us20003p01,2015-09-25T17:59:21.319Z,"101km WSW of Illapel, Chile",earthquake
2015-09-25T09:54:57.937Z,41.8674,-119.6278,8.1,0.5,ml,4,222.18,0.152,0.1444,nn,nn00512217,2015-09-26T14:23:17.406Z,"69km ESE of Lakeview, Oregon",earthquake
2015-09-25T09:40:18.000Z,62.11,-152.2183,121.5,2,ml,,,,0.54,ak,ak11723004,2015-09-25T10:40:24.773Z,"112km WSW of Talkeetna, Alaska",earthquake
2015-09-25T09:39:42.580Z,34.8425,-118.9635,14.81,2.56,ml,64,45,0.06733,0.3,ci,ci37248607,2015-09-25T17:42:13.282Z,"3km NW of Frazier Park, California",earthquake
2015-09-25T09:33:08.220Z,33.9713333,-116.7035,15.96,0.86,ml,47,65,0.08137,0.14,ci,ci37248599,2015-09-25T15:00:31.720Z,"10km NE of Cabazon, California",earthquake
2015-09-25T09:29:48.000Z,63.1751,-151.2855,1,0.9,ml,,,,1.33,ak,ak11723003,2015-09-25T19:08:08.180Z,"112km NNW of Talkeetna, Alaska",earthquake
2015-09-25T09:20:29.000Z,68.9257,-145.1166,14.7,2.6,ml,,,,0.93,ak,ak11723000,2015-09-25T17:23:21.845Z,"90km N of Arctic Village, Alaska",earthquake
2015-09-25T09:13:11.063Z,41.8635,-119.6314,8.4,0.5,ml,4,222.75,0.152,0.1554,nn,nn00512216,2015-09-26T14:20:13.188Z,"69km ESE of Lakeview, Oregon",earthquake
2015-09-25T09:13:06.650Z,44.7526667,-111.0798333,11.37,0.99,ml,11,100,0.047,0.18,uu,uu60124697,2015-09-25T14:48:41.380Z,"10km N of West Yellowstone, Montana",earthquake
2015-09-25T08:47:52.430Z,1.3002,122.7584,45.82,4.9,mb,,86,1.985,1.04,us,us20003nzc,2015-09-25T17:05:02.891Z,"71km NW of Boroko, Indonesia",earthquake
2015-09-25T08:46:52.000Z,64.8757,-150.415,15.8,1.9,ml,,,,0.89,ak,ak11722948,2015-09-25T09:22:20.081Z,"17km SE of Manley Hot Springs, Alaska",earthquake
2015-09-25T08:38:36.983Z,38.0905,-118.8553,9.6,0.6,ml,12,79.89,0.065,0.2211,nn,nn00512159,2015-09-25T18:17:56.940Z,"37km ESE of Bridgeport, California",earthquake
2015-09-25T08:29:21.000Z,61.4487,-151.2106,11.3,1.6,ml,,,,0.68,ak,ak11722942,2015-09-25T09:22:20.831Z,"67km W of Big Lake, Alaska",earthquake
2015-09-25T08:29:02.000Z,64.4654,-152.5934,7.7,1.5,ml,,,,0.94,ak,ak11722944,2015-09-25T09:22:21.544Z,"82km SSW of Tanana, Alaska",earthquake
2015-09-25T08:23:30.000Z,63.0518,-151.426,7.9,1.3,ml,,,,0.11,ak,ak11722936,2015-09-25T09:22:22.281Z,"105km NW of Talkeetna, Alaska",earthquake
2015-09-25T08:23:14.000Z,58.2478,-143.0346,7.7,2.5,ml,,,,0.38,ak,ak11722937,2015-09-25T16:25:52.917Z,"205km S of Cape Yakataga, Alaska",earthquake
2015-09-25T08:20:03.130Z,33.9728333,-116.6278333,12.73,0.82,ml,41,46,0.06762,0.16,ci,ci37248591,2015-09-25T14:50:59.648Z,"9km SSW of Morongo Valley, California",earthquake
2015-09-25T08:19:11.750Z,34.0848333,-116.6623333,5,0.85,ml,52,75,0.04771,0.15,ci,ci37248583,2015-09-25T14:37:23.240Z,"9km WNW of Morongo Valley, California",earthquake
2015-09-25T08:06:45.000Z,60.3557,-140.28,4.1,1.6,ml,,,,0.67,ak,ak11722933,2015-09-25T08:42:41.478Z,"95km NNW of Yakutat, Alaska",earthquake
2015-09-25T08:03:38.120Z,44.7591667,-111.0776667,10.29,-0.21,md,11,118,0.051,0.15,uu,uu60124692,2015-09-25T14:51:17.670Z,"10km N of West Yellowstone, Montana",earthquake
2015-09-25T07:57:35.910Z,44.7535,-111.0726667,11.14,0.51,ml,11,115,0.048,0.16,uu,uu60124687,2015-09-25T14:55:57.070Z,"10km NNE of West Yellowstone, Montana",earthquake
2015-09-25T07:54:26.830Z,34.154,-116.8058333,1.05,0.73,ml,42,91,0.1186,0.18,ci,ci37248575,2015-09-25T14:27:05.831Z,"12km SSE of Big Bear City, California",earthquake
